Feature,60492,61573,61579,61580,66347,66358,66359
自动变道辅助,●,●,●,●,●,●,●
能量回收系统,●,●,●,●,●,●,●
能源类型,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动,纯电动
胎压监测功能,,,,,,,
缺气保用轮胎,○,○,○,○,○,○,○
级别,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV,紧凑型SUV
简称,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
第二排座椅调节,-,-,-,-,-,-,-
空载最小离地间隙(mm),191,191,191,191,191,191,191
空调温度控制方式,,,,,,,
空气质量监测,-,-,-,-,●,●,●
离去角(°),24,24,24,24,24,24,24
疲劳驾驶提示,●,●,●,●,●,●,●
电池预加热,●,●,●,●,●,●,●
电池能量(kWh),66,66,66,66,66,66,66
电池类型,,,,,,,
电池冷却方式,液冷,液冷,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置+后置,后置,后置,前置+后置,前置+后置,前置+后置,后置
电动机总马力(Ps),428,272,272,428,428,428,272
电动机总扭矩(N·m),543,343,343,543,543,543,343
电动机总功率(kW),315,200,200,315,315,315,200
电动机(Ps),428,272,272,428,428,428,272
电动座椅记忆功能,,,,,,,
电动吸合车门,,,,,,,
电动后备厢位置记忆,●,●,●,●,●,●,●
电动后备厢,●,●,●,●,●,●,●
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●
热泵空调,●,●,●,●,●,●,●
满载最小离地间隙(mm),170,170,170,170,170,170,170
温度分区控制,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,
毫米波雷达数量,,,,,,,
最高车速(km/h),190,185,185,190,190,190,185
最大满载质量(kg),2320,2210,2230,2340,2320,2340,2210
最大扭矩(N·m),543,343,343,543,543,543,343
最大功率(kW),315,200,200,315,315,315,200
无钥匙进入功能,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●
无框设计车门,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-
方向盘材质,,,,,,,
方向盘换挡,-,-,-,-,-,-,-
方向盘加热,●,●,○,●,●,●,●
方向盘位置调节,,,,,,,
整车质保,,,,,,,
整备质量(kg),1990,1885,1840,1945,1990,1945,1885
摄像头数量,,,,,,,
接近角(°),19,19,19,19,19,19,19
换挡形式,,,,,,,
挡位个数,1,1,1,1,1,1,1
按键式车门开启,○,○,○,○,○,○,○
扬声器数量,,,,,,,
扬声器品牌名称,,,,,,,
手机无线充电功能,,,,,,,
手机无线充电功率,,,,,,,
手机互联/映射,,,,,,,
手机APP远程功能,,,,,,,
手势控制,●,●,●,●,●,●,●
慢充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
感应雨刷功能,,,,,,,
快充接口位置,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧,车左后侧
快充功能,支持,支持,支持,支持,支持,支持,支持
座椅材质,,,,,,,
座位数(个),,,,,,,
并线辅助,●,●,●,●,●,●,●
巡航系统,,,,,,,
导航路况信息显示,●,●,●,●,●,●,●
对外放电,●,●,●,●,●,●,●
宽度(mm),1836,1836,1836,1836,1836,1836,1836
官方0-100km/h加速(s),3.8,5.8,5.8,3.7,3.8,3.7,5.8
安全带未系提醒,,,,,,,
天窗类型,,,,,,,
大灯高度可调,●,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,
多功能方向盘,●,●,●,●,●,●,●
外后视镜功能,,,,,,,
备胎规格,,,,,,,
地图品牌,,,,,,,
四驱形式,,-,-,,,,-
哨兵模式/千里眼,●,●,●,●,●,●,●
后雨刷,●,●,●,●,●,●,●
后轮距(mm),1593,1593,1593,1593,1593,1593,1593
后轮胎规格,,,,,,,
后电动机最大功率(kW),200,200,200,200,200,200,200
后电动机型号,-,-,-,-,TZ220XSA02,TZ220XSA02,TZ220XSA02
后电动机品牌,-,-,-,-,威睿电动,威睿电动,威睿电动
后方碰撞预警,●,●,●,●,●,●,●
后排独立空调,-,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●,●
后排座椅放倒形式,,,,,,,
后排侧隐私玻璃,●,●,●,●,●,●,●
后悬架类型,,,,,,,
后座出风口,●,●,●,●,●,●,●
后备厢容积(L),-,-,-,-,-,-,-
后制动器类型,,,,,,,
可见即可说,●,●,●,●,●,●,●
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),22.98万,20.98万,18.98万,20.98万,22.00万,20.00万,20.00万
厂商,极氪,极氪,极氪,极氪,极氪,极氪,极氪
卫星导航系统,●,●,●,●,●,●,●
单踏板模式,●,●,●,●,●,●,●
助力类型,,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,
前轮距(mm),1588,1588,1588,1588,1588,1588,1588
前轮胎规格,,,,,,,
前电动机最大功率(kW),115,-,-,115,115,115,-
前电动机型号,-,-,-,-,TZ180XSB01,TZ180XSB01,-
前方碰撞预警,●,●,●,●,●,●,●
前方感知摄像头,-,-,-,-,,,
前排座椅功能,,,,,,,
前悬架类型,,,,,,,
前制动器类型,,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●,●
内后视镜功能,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●,●,●
低速行车警告,●,●,●,●,●,●,●
主座椅调节方式,,,,,,,
主动闭合式进气格栅,●,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,
中控屏幕尺寸,,,,,,,
上市时间,2023.04,2023.04,2023.04,2023.04,2024.01,2024.01,2024.01
上坡辅助,●,●,●,●,●,●,●
三电系统质保,,,,,,,
Wi-Fi热点,●,●,●,●,●,●,●
USB/Type-C最大充电功率,-,-,-,-,,,
USB/Type-C接口数量,,,,,,,
OTA升级,●,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●
HUD抬头数字显示,-,-,-,-,●,●,●
HUD抬头尺寸,-,-,-,-,,,
ETC装置,○,○,○,○,○,○,○
DOW开门预警,●,●,●,●,●,●,●
CLTC纯电续航里程(km)_y,500,560,560,512,500,512,560
CLTC纯电续航里程(km)_x,500,560,560,512,500,512,560
AR-HUD增强现实抬头显示,●,●,●,●,●,●,●
ABS防抱死,●,●,●,●,●,●,●
4G/5G网络,,,,,,,
